latitude,longitude,altitude,geometry,@id,highway,public_transport,name,shelter,bus,bench,alt_name:lld,name:it,name:lld,departures_board,operator,old_name,route_ref,bus_routes,created_by,wheelchair,note,tactile_paving,covered,source,ref,name:de,addr:city,addr:postcode,addr:street,alt_name,shelter_type,amenity,bin,network,toilets:wheelchair,designation,local_ref,mapillary,pole,survey:date,official_name,website,description,fixme,lit,passenger_information_display,surface,building
46.1112175,11.0907976,,Point,node/2251288806,bus_stop,platform,"Interporto / ""InterBrennero""",no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1112395,11.0908874,,Point,node/2251288808,bus_stop,platform,"Interporto / ""InterBrennero""",no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1132651,11.090182,,Point,node/2251288863,bus_stop,platform,"Interporto / ""Sait""",no,yes,,,,,,Trentino trasporti esercizio S.p.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1133553,11.0902859,,Point,node/2251288864,bus_stop,platform,"Interporto / ""Sait""",no,yes,,,,,,Trentino trasporti esercizio S.p.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1035012,11.1001378,,Point,node/2251294301,bus_stop,,Roncafort / nord,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1588536,11.1919203,,Point,node/2258151317,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1589554,11.191972,,Point,node/2258151333,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.2145583,11.3228377,,Point,node/2258477135,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.2149061,11.3210073,,Point,node/2258477160,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.2152455,11.3278767,,Point,node/2258477188,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.2152843,11.3284632,,Point,node/2258477191,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.2170649,11.3270086,,Point,node/2258477368,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.2172458,11.3240939,,Point,node/2258477389,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.217348,11.3241499,,Point,node/2258477397,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.2180199,11.3267459,,Point,node/2258477434,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.2181722,11.3266367,,Point,node/2258477457,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.2188797,11.3254762,,Point,node/2258477493,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.2193548,11.3259007,,Point,node/2258477509,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.221637,11.3176741,,Point,node/2258477597,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.2240111,11.3124021,,Point,node/2258477679,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.2240681,11.3124862,,Point,node/2258477682,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1933681,11.2600922,,Point,node/2258853958,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1437037,11.218658,,Point,node/2258914919,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1437557,11.2187613,,Point,node/2258914924,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1589707,11.2328752,,Point,node/2258915544,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1591075,11.2331566,,Point,node/2258915547,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1753,11.7776,,Point,node/2258926776,bus_stop,platform,Albergo Lozen,,,,,,,,Trentino Trasporti,,,,,,,,,,43769,,,,,,,,,,,,,,,,,,,,,,,
46.15719,11.75374,,Point,node/2258926782,bus_stop,platform,Barbine Sp 239 Km. 0.500,,,,,,,,Trentino Trasporti,,,,,,,,,,45793,,,,,,,,,,,,,,,,,,,,,,,
46.15783,11.75432,,Point,node/2258926783,bus_stop,platform,Barbine,,,,,,,,Trentino Trasporti,,,,,,,,,,5127,,,,,,,,,,,,,,,,,,,,,,,
46.15663,11.74588,,Point,node/2258926786,bus_stop,platform,Berni,,,,,,,,Trentino Trasporti,,,,,,,,,,5128,,,,,,,,,,,,,,,,,,,,,,,
46.30011,11.7635,,Point,node/2258926789,bus_stop,platform,Bivio Malga Juribello,,,,,,,,Trentino Trasporti,,,,,,,,,,40094,,,,,,,,,,,,,,,,,,,,,,,
46.30855,11.75117,,Point,node/2258926790,bus_stop,platform,Bivio Passo Valles,,,,,,,,Trentino Trasporti,,,,,,,,,,40089,,,,,,,,,,,,,,,,,,,,,,,
46.20615,11.87125,,Point,node/2258926792,bus_stop,platform,Bivio Ponte Piereni,,,,,,,,Trentino Trasporti,,,,,,,,,,5155,,,,,,,,,,,,,,,,,,,,,,,
46.16175,11.71429,,Point,node/2258926797,bus_stop,platform,Canal S.Bovo (Loc. Giaroni),,,,,,,,Trentino Trasporti,,,,,,,,,,40023,,,,,,,,,,,,,,,,,,,,,,,
46.15953,11.72756,,Point,node/2258926798,bus_stop,platform,Canal San Bovo (Somprà),,,,,,,,Trentino Trasporti,,,,,,,,,,40016,,,,,,,,,,,,,,,,,,,,,,,
46.16709,11.71014,,Point,node/2258926801,bus_stop,platform,Canal S.Bovo Loc.Al Lago,,,,,,,,Trentino Trasporti,,,,,,,,,,43097,,,,,,,,,,,,,,,,,,,,,,,
46.1547519,11.7330847,,Point,node/2258926802,bus_stop,platform,Canal S.Bovo,,,,,,,,Trentino Trasporti,,,,,,,,,,40014,,,,,,,,,,,,,,,,,,,,,,,
46.15497,11.733,,Point,node/2258926805,bus_stop,platform,Canal S.Bovo,,,,,,,,Trentino Trasporti,,,,,,,,,,5117,,,,,,,,,,,,,,,,,,,,,,,
46.1513443,11.7343726,,Point,node/2258926807,bus_stop,platform,Canal S.Bovo-Sc.Unica A Lausen,,,,,,,,Trentino Trasporti,,,,,,,,,,40015,,,,,,,,,,,,,,,,,,,,,,,
46.15606,11.73173,,Point,node/2258926809,bus_stop,platform,Canal S.Bovo-Via Roma,,,,,,,,Trentino Trasporti,,,,,,,,,,44669,,,,,,,,,,,,,,,,,,,,,,,
46.1948549,11.6809207,,Point,node/2258926810,bus_stop,platform,Caoria (Bar Cauriol),,,,,,,,Trentino Trasporti,,,,,,,,,,40019,,,,,,,,,,,,,,,,,,,,,,,
46.19715,11.67888,,Point,node/2258926812,bus_stop,platform,Caoria (Ponte Valsorda),,,,,,,,Trentino Trasporti,,,,,,,,,,40021,,,,,,,,,,,,,,,,,,,,,,,
46.19717,11.67852,,Point,node/2258926814,bus_stop,platform,Caoria (Ponte Valsorda),,,,,,,,Trentino Trasporti,,,,,,,,,,40020,,,,,,,,,,,,,,,,,,,,,,,
46.19752,11.67336,,Point,node/2258926816,bus_stop,platform,Caoria Deposito,,,,,,,,Trentino Trasporti,,,,,,,,,,44763,,,,,,,,,,,,,,,,,,,,,,,
46.198,11.67572,,Point,node/2258926817,bus_stop,platform,Caoria,,,,,,,,Trentino Trasporti,,,,,,,,,,5120,,,,,,,,,,,,,,,,,,,,,,,
46.1722093,11.8238655,,Point,node/2258926819,bus_stop,platform,Casa Riposo S.Giuseppe,,,,,,,,Trentino Trasporti,,,,,,,,,,40029,,,,,,,,,,,,,,,,,,,,,,,
46.1603417,11.7436546,,Point,node/2258926821,bus_stop,platform,Cicona (Albergo Cima D'Asta),,,,,,,,Trentino Trasporti,,,,,,,,,,44715,,,,,,,,,,,,,,,,,,,,,,,
46.1626016,11.7439083,,Point,node/2258926822,bus_stop,platform,Cicona,,,,,,,,Trentino Trasporti,,,,,,,,,,5114,,,,,,,,,,,,,,,,,,,,,,,
46.1714836,11.8242305,,Point,node/2258926839,bus_stop,platform,Fiera Di P. (Sup.Trentini),,,,,,,,Trentino Trasporti,,,,,,,,,,40030,,,,,,,,,,,,,,,,,,,,,,,
46.1743,11.82859,,Point,node/2258926840,bus_stop,platform,Fiera Di Primiero,,,,,,,,Trentino Trasporti,,,,,,,,,,5140,,,,,,,,,,,,,,,,,,,,,,,
46.14055,11.77364,,Point,node/2258926848,bus_stop,platform,Imer - Loc. Busarel,,,,,,,,Trentino Trasporti,,,,,,,,,,45732,,,,,,,,,,,,,,,,,,,,,,,
46.14978,11.79168,,Point,node/2258926851,bus_stop,platform,Imer Via Nazionale 144,,,,,,,,Trentino Trasporti,,,,,,,,,,45306,,,,,,,,,,,,,,,,,,,,,,,
46.1484086,11.7965795,,Point,node/2258926852,bus_stop,platform,Imer Zona Sportiva,,,,,,,,Trentino Trasporti,,,,,,,,,,45790,,,,,,,,,,,,,,,,,,,,,,,
46.14689,11.80325,,Point,node/2258926855,bus_stop,platform,Imer-Loc. Casa Bianca,,,,,,,,Trentino Trasporti,,,,,,,,,,40006,,,,,,,,,,,,,,,,,,,,,,,
46.2649093,11.8042726,,Point,node/2258926856,bus_stop,platform,Impianti Col Verde-Rosetta,,,,,,,,Trentino Trasporti,,,,,,,,,,40066,,,,,,,,,,,,,,,,,,,,,,,
46.25455,11.80063,,Point,node/2258926858,bus_stop,platform,Impianti Tognola,,,,,,,,Trentino Trasporti,,,,,,,,,,40054,,,,,,,,,,,,,,,,,,,,,,,
46.25469,11.80005,,Point,node/2258926859,bus_stop,platform,Impianti Tognola,,,,,,,,Trentino Trasporti,,,,,,,,,,5180,,,,,,,,,,,,,,,,,,,,,,,
46.16267,11.81852,,Point,node/2258926860,bus_stop,platform,Istituto S.Croce,,,,,,,,Trentino Trasporti,,,,,,,,,,40034,,,,,,,,,,,,,,,,,,,,,,,
46.20177,11.79237,,Point,node/2258926862,bus_stop,platform,Lago Calaita/Lozen,,,,,,,,Trentino Trasporti,,,,,,,,,,5121,,,,,,,,,,,,,,,,,,,,,,,
46.19406,11.86655,,Point,node/2258926863,bus_stop,platform,Lago Welsperg,,,,,,,,Trentino Trasporti,,,,,,,,,,5150,,,,,,,,,,,,,,,,,,,,,,,
46.14855,11.735,,Point,node/2258926874,bus_stop,platform,Lausen (Bar Lagorai),,,,,,,,Trentino Trasporti,,,,,,,,,,40004,,,,,,,,,,,,,,,,,,,,,,,
46.14954,11.7348871,,Point,node/2258926876,bus_stop,platform,Lausen,,,,,,,,Trentino Trasporti,,,,,,,,,,40005,,,,,,,,,,,,,,,,,,,,,,,
46.2958754,11.7772735,,Point,node/2258926877,bus_stop,platform,Malga Rolle,,,,,,,,Trentino Trasporti,,,,,,,,,,40092,,,,,,,,,,,,,,,,,,,,,,,
46.14536,11.78607,,Point,node/2258926881,bus_stop,platform,Masi Di Imer,,,,,,,,Trentino Trasporti,,,,,,,,,,40009,,,,,,,,,,,,,,,,,,,,,,,
46.14527,11.78575,,Point,node/2258926884,bus_stop,platform,Masi Imer,,,,,,,,Trentino Trasporti,,,,,,,,,,5111,,,,,,,,,,,,,,,,,,,,,,,
46.15623,11.81458,,Point,node/2258926885,bus_stop,platform,Mezzano Salgetti,,,,,,,,Trentino Trasporti,,,,,,,,,,40027,,,,,,,,,,,,,,,,,,,,,,,
46.15639,11.81518,,Point,node/2258926887,bus_stop,platform,Mezzano Salgetti,,,,,,,,Trentino Trasporti,,,,,,,,,,40028,,,,,,,,,,,,,,,,,,,,,,,
46.15644,11.80797,,Point,node/2258926889,bus_stop,platform,Mezzano - Casa Ina,,,,,,,,Trentino Trasporti,,,,,,,,,,40025,,,,,,,,,,,,,,,,,,,,,,,
46.15658,11.80829,,Point,node/2258926892,bus_stop,platform,Mezzano - Sc.Elementari,,,,,,,,Trentino Trasporti,,,,,,,,,,45735,,,,,,,,,,,,,,,,,,,,,,,
46.160493,11.8167498,,Point,node/2258926893,bus_stop,platform,Mezzano - Via Molaren 27,,,,,,,,Trentino Trasporti,,,,,,,,,,45769,,,,,,,,,,,,,,,,,,,,,,,
46.2057,11.92898,,Point,node/2258926896,bus_stop,platform,Mis di Mezzo,,,,,,,,Trentino Trasporti,,,,,,,,,,40040,,,,,,,,,,,,,,,,,,,,,,,
46.2035,11.93008,,Point,node/2258926897,bus_stop,platform,Mis di Sotto,,,,,,,,Trentino Trasporti,,,,,,,,,,40041,,,,,,,,,,,,,,,,,,,,,,,
46.20713,11.92714,,Point,node/2258926899,bus_stop,platform,Mis,,,,,,,,Trentino Trasporti,,,,,,,,,,5144,,,,,,,,,,,,,,,,,,,,,,,
46.1682291,11.8202356,,Point,node/2258926901,bus_stop,platform,Molaren,,,,,,,,Trentino Trasporti,,,,,,,,,,40031,,,,,,,,,,,,,,,,,,,,,,,
46.17575,11.83826,,Point,node/2258926909,bus_stop,platform,Ormanico,,,,,,,,Trentino Trasporti,,,,,,,,,,40051,,,,,,,,,,,,,,,,,,,,,,,
46.15029,11.7511,,Point,node/2258926910,bus_stop,platform,P.Sso Gobbera (F.Mazuca),,,,,,,,Trentino Trasporti,,,,,,,,,,40010,,,,,,,,,,,,,,,,,,,,,,,
46.28944,11.79856,,Point,node/2258926912,bus_stop,platform,P.Sso Rolle (Malga Fosse),,,,,,,,Trentino Trasporti,,,,,,,,,,40093,,,,,,,,,,,,,,,,,,,,,,,
46.2979,11.78898,,Point,node/2258926914,bus_stop,platform,P.Sso Rolle (Segg.Segantini),,,,,,,,Trentino Trasporti,,,,,,,,,,40096,,,,,,,,,,,,,,,,,,,,,,,
46.30665,11.73906,,Point,node/2258926915,bus_stop,platform,Paneveggio (A.Bicocca),,,,,,,,Trentino Trasporti,,,,,,,,,,40091,,,,,,,,,,,,,,,,,,,,,,,
46.30665,11.73905,,Point,node/2258926918,bus_stop,platform,Paneveggio,,,,,,,,Trentino Trasporti,,,,,,,,,,1223,,,,,,,,,,,,,,,,,,,,,,,
46.19263,11.90273,,Point,node/2258926919,bus_stop,platform,Passo Cereda Civ 9,,,,,,,,Trentino Trasporti,,,,,,,,,,45421,,,,,,,,,,,,,,,,,,,,,,,
46.19192,11.89684,,Point,node/2258926922,bus_stop,platform,Passo Cereda Ss 347 Km 7.2,,,,,,,,Trentino Trasporti,,,,,,,,,,45019,,,,,,,,,,,,,,,,,,,,,,,
46.19297,11.90521,,Point,node/2258926923,bus_stop,platform,Passo Cereda,,,,,,,,Trentino Trasporti,,,,,,,,,,5143,,,,,,,,,,,,,,,,,,,,,,,
46.19742,11.9183,,Point,node/2258926925,bus_stop,platform,Passo Cereda-Maso Vaietta,,,,,,,,Trentino Trasporti,,,,,,,,,,40039,,,,,,,,,,,,,,,,,,,,,,,
46.29621,11.78239,,Point,node/2258926927,bus_stop,platform,Passo Rolle (Albergo Venezia),,,,,,,,Trentino Trasporti,,,,,,,,,,40097,,,,,,,,,,,,,,,,,,,,,,,
46.29629,11.78712,,Point,node/2258926928,bus_stop,platform,Passo Rolle,,,,,,,,Trentino Trasporti,,,,,,,,,,1224,,,,,,,,,,,,,,,,,,,,,,,
46.32156,11.77886,,Point,node/2258926933,bus_stop,platform,Pian Dei Casoni,,,,,,,,Trentino Trasporti,,,,,,,,,,45772,,,,,,,,,,,,,,,,,,,,,,,
46.16249,11.72233,,Point,node/2258926937,bus_stop,platform,Pianazzi Bivio,,,,,,,,Trentino Trasporti,,,,,,,,,,40022,,,,,,,,,,,,,,,,,,,,,,,
46.10673,11.77404,,Point,node/2258926944,bus_stop,platform,Pontet,,,,,,,,Trentino Trasporti,,,,,,,,,,5100,,,,,,,,,,,,,,,,,,,,,,,
46.15147,11.74163,,Point,node/2258926946,bus_stop,platform,Prade Bivio,,,,,,,,Trentino Trasporti,,,,,,,,,,5115,,,,,,,,,,,,,,,,,,,,,,,
46.1572981,11.740516,,Point,node/2258926949,bus_stop,platform,Prade,,,,,,,,Trentino Trasporti,,,,,,,,,,5113,,,,,,,,,,,,,,,,,,,,,,,
46.1529945,11.7476308,,Point,node/2258926950,bus_stop,platform,Revedea Sp 79 Civ. 18,,,,,,,,Trentino Trasporti,,,,,,,,,,45384,,,,,,,,,,,,,,,,,,,,,,,
46.1530986,11.7460715,,Point,node/2258926953,bus_stop,platform,Revedea,,,,,,,,Trentino Trasporti,,,,,,,,,,40024,,,,,,,,,,,,,,,,,,,,,,,
46.14187,11.71717,,Point,node/2258926954,bus_stop,platform,Ronco - Bivio Gasperoi,,,,,,,,Trentino Trasporti,,,,,,,,,,40018,,,,,,,,,,,,,,,,,,,,,,,
46.14954,11.71993,,Point,node/2258926955,bus_stop,platform,Ronco - Bivio Pugnai,,,,,,,,Trentino Trasporti,,,,,,,,,,40017,,,,,,,,,,,,,,,,,,,,,,,
46.14155,11.71462,,Point,node/2258926958,bus_stop,platform,Ronco Chiesa,,,,,,,,Trentino Trasporti,,,,,,,,,,5119,,,,,,,,,,,,,,,,,,,,,,,
46.15333,11.71963,,Point,node/2258926959,bus_stop,platform,Ronco Fosse,,,,,,,,Trentino Trasporti,,,,,,,,,,5118,,,,,,,,,,,,,,,,,,,,,,,
46.2633,11.79636,,Point,node/2258926962,bus_stop,platform,S.Martino  Pra'Delle Nasse,,,,,,,,Trentino Trasporti,,,,,,,,,,45904,,,,,,,,,,,,,,,,,,,,,,,
46.26361,11.79003,,Point,node/2258926963,bus_stop,platform,S.Martino C.- Impianti Ces,,,,,,,,Trentino Trasporti,,,,,,,,,,45925,,,,,,,,,,,,,,,,,,,,,,,
46.26485,11.80333,,Point,node/2258926968,bus_stop,platform,S.Martino Di C. (H. Jolanda),,,,,,,,Trentino Trasporti,,,,,,,,,,45902,,,,,,,,,,,,,,,,,,,,,,,
46.26112,11.80096,,Point,node/2258926972,bus_stop,platform,S.Martino Di C. (H. Madonna),,,,,,,,Trentino Trasporti,,,,,,,,,,45899,,,,,,,,,,,,,,,,,,,,,,,
46.26391,11.80252,,Point,node/2258926982,bus_stop,platform,S.Martino Di C. (H. Regina),,,,,,,,Trentino Trasporti,,,,,,,,,,45905,,,,,,,,,,,,,,,,,,,,,,,
46.2663477,11.8023946,,Point,node/2258926985,bus_stop,platform,S.Martino Di C. (H. S.Martino),,,,,,,,Trentino Trasporti,,,,,,,,,,40067,,,,,,,,,,,,,,,,,,,,,,,
46.25733,11.80274,,Point,node/2258926987,bus_stop,platform,S.Martino Di C. (H. Sayonara),,,,,,,,Trentino Trasporti,,,,,,,,,,45906,,,,,,,,,,,,,,,,,,,,,,,
46.25742,11.80264,,Point,node/2258926989,bus_stop,platform,S.Martino Di C. (H. Sayonara),,,,,,,,Trentino Trasporti,,,,,,,,,,45907,,,,,,,,,,,,,,,,,,,,,,,
46.2643,11.80181,,Point,node/2258926991,bus_stop,platform,S.Martino Di C. (H.Belvedere),,,,,,,,Trentino Trasporti,,,,,,,,,,40063,,,,,,,,,,,,,,,,,,,,,,,
46.2624383,11.802869,,Point,node/2258926993,bus_stop,platform,S.Martino Di C. (P.Za Chiesa),,,,,,,,Trentino Trasporti,,,,,,,,,,45898,,,,,,,,,,,,,,,,,,,,,,,
46.26093,11.80124,,Point,node/2258926994,bus_stop,platform,S.Martino Di C. - Madonna,,,,,,,,Trentino Trasporti,,,,,,,,,,45900,,,,,,,,,,,,,,,,,,,,,,,
46.26216,11.80228,,Point,node/2258926996,bus_stop,platform,S.Martino Di C. Hotel Rosetta,,,,,,,,Trentino Trasporti,,,,,,,,,,45914,,,,,,,,,,,,,,,,,,,,,,,
46.27777,11.79838,,Point,node/2258926998,bus_stop,platform,S.Martino Di C.(Ex V.Pisoni),,,,,,,,Trentino Trasporti,,,,,,,,,,40068,,,,,,,,,,,,,,,,,,,,,,,
46.25857,11.80258,,Point,node/2258927000,bus_stop,platform,S.Martino Di C.(H.Cristallo),,,,,,,,Trentino Trasporti,,,,,,,,,,40065,,,,,,,,,,,,,,,,,,,,,,,
46.25867,11.80241,,Point,node/2258927002,bus_stop,platform,S.Martino Di C.(H.Cristallo),,,,,,,,Trentino Trasporti,,,,,,,,,,40064,,,,,,,,,,,,,,,,,,,,,,,
46.25247,11.80237,,Point,node/2258927003,bus_stop,platform,S.Martino Di C.(Motel Taufer)F,,,,,,,,Trentino Trasporti,,,,,,,,,,45802,,,,,,,,,,,,,,,,,,,,,,,
46.25942,11.80881,,Point,node/2258927005,bus_stop,platform,S.Martino Di C.(Via Pezgaiard),,,,,,,,Trentino Trasporti,,,,,,,,,,45256,,,,,,,,,,,,,,,,,,,,,,,
46.26226,11.79187,,Point,node/2258927007,bus_stop,platform,S.Martino Di C.- Campeggio,,,,,,,,Trentino Trasporti,,,,,,,,,,45913,,,,,,,,,,,,,,,,,,,,,,,
46.26103,11.79653,,Point,node/2258927009,bus_stop,platform,S.Martino Di C.- Pista  Fondo,,,,,,,,Trentino Trasporti,,,,,,,,,,45917,,,,,,,,,,,,,,,,,,,,,,,
46.26278,11.80437,,Point,node/2258927011,bus_stop,platform,S.Martino Di C.-Bar Maestri,,,,,,,,Trentino Trasporti,,,,,,,,,,45897,,,,,,,,,,,,,,,,,,,,,,,
46.2621,11.7918,,Point,node/2258927012,bus_stop,platform,S.Martino Di C.-Campeggio,no,,,,,,,Trentino Trasporti,,,,,,,no,,,45916,,,,,,,,,,,,,,,,,,,,,,,
46.26212,11.79814,,Point,node/2258927014,bus_stop,platform,S.Martino Di C.-Hotel Vienna,,,,,,,,Trentino Trasporti,,,,,,,,,,45915,,,,,,,,,,,,,,,,,,,,,,,
46.26088,11.79681,,Point,node/2258927016,bus_stop,platform,S.Martino Di C.-Pista  Fondo,,,,,,,,Trentino Trasporti,,,,,,,,,,45919,,,,,,,,,,,,,,,,,,,,,,,
46.26304,11.79903,,Point,node/2258927018,bus_stop,platform,S.Martino Di C.-Via Cavallazza,,,,,,,,Trentino Trasporti,,,,,,,,,,45918,,,,,,,,,,,,,,,,,,,,,,,
46.26432,11.80345,,Point,node/2258927021,bus_stop,platform,S.Martino Di C.Hotel Jolanda,,,,,,,,Trentino Trasporti,,,,,,,,,,45903,,,,,,,,,,,,,,,,,,,,,,,
46.26387,11.80258,,Point,node/2258927022,bus_stop,platform,S.Martino Di C.Hotel Regina,,,,,,,,Trentino Trasporti,,,,,,,,,,45901,,,,,,,,,,,,,,,,,,,,,,,
46.26189,11.80193,,Point,node/2258927024,bus_stop,platform,San Martino di C. Hotel Rosetta,no,,,,,,,Trentino Trasporti,,,,,,,no,,,45920,,,,,,,,,,,,,,,,,,,,,,,
46.13142,11.769,,Point,node/2258927026,bus_stop,platform,S.Silvestro,,,,,,,,Trentino Trasporti,,,,,,,,,,40002,,,,,,,,,,,,,,,,,,,,,,,
46.19499,11.94334,,Point,node/2258927028,bus_stop,platform,Sagron,,,,,,,,Trentino Trasporti,,,,,,,,,,5145,,,,,,,,,,,,,,,,,,,,,,,
46.26216,11.80436,,Point,node/2258927029,bus_stop,platform,San Martino Di Castrozza (Autostazione),,,,,,,,Trentino Trasporti,,,,,,,,,,44760,,,,,,,,,,,,,,,,S.M. Castrozza (Autostaz.),,,,,,,
46.26214,11.80427,,Point,node/2258927031,bus_stop,platform,San Martino Di Castrozza,,,,,,,,Trentino Trasporti,,,,,,,,,,961,,,,,,,,,,,,,,,,,,,,,,,
46.18985,11.8253,,Point,node/2258927035,bus_stop,platform,Siror Nolesca,,,,,,,,Trentino Trasporti,,,,,,,,,,40050,,,,,,,,,,,,,,,,,,,,,,,
46.2044,11.81853,,Point,node/2258927037,bus_stop,platform,Siror (Bivio Loc. Zocaril),,,,,,,,Trentino Trasporti,,,,,,,,,,43099,,,,,,,,,,,,,,,,,,,,,,,
46.1906629,11.8282023,,Point,node/2258927039,bus_stop,platform,Siror - Zona Sportiva,,,,,,,,Trentino Trasporti,,,,,,,,,,45155,,,,,,,,,,,,,,,,,,,,,,,
46.2567,11.80356,,Point,node/2258927041,bus_stop,platform,Siror Hotel Europa,,,,,,,,Trentino Trasporti,,,,,,,,,,45910,,,,,,,,,,,,,,,,,,,,,,,
46.18684,11.83036,,Point,node/2258927043,bus_stop,platform,Siror,,,,,,,,Trentino Trasporti,,,,,,,,,,40049,,,,,,,,,,,,,,,,,,,,,,,
46.18708,11.83056,,Point,node/2258927045,bus_stop,platform,Siror,,,,,,,,Trentino Trasporti,,,,,,,,,,5160,,,,,,,,,,,,,,,,,,,,,,,
46.18462,11.84543,,Point,node/2258927046,bus_stop,platform,Tonadico (Centr.Castelpietra),,,,,,,,Trentino Trasporti,,,,,,,,,,40037,,,,,,,,,,,,,,,,,,,,,,,
46.18645,11.8504,,Point,node/2258927048,bus_stop,platform,Tonadico (Madonna Della Luce),,,,,,,,Trentino Trasporti,,,,,,,,,,43098,,,,,,,,,,,,,,,,,,,,,,,
46.17997,11.83793,,Point,node/2258927050,bus_stop,platform,Tonadico - 3 Ponti,,,,,,,,Trentino Trasporti,,,,,,,,,,40038,,,,,,,,,,,,,,,,,,,,,,,
46.18206,11.83076,,Point,node/2258927052,bus_stop,platform,Tonadico Deposito,,,,,,,,Trentino Trasporti,,,,,,,,,,44764,,,,,,,,,,,,,,,,,,,,,,,
46.17775,11.83715,,Point,node/2258927054,bus_stop,platform,Transacqua - Alb.Belvedere,,,,,,,,Trentino Trasporti,,,,,,,,,,40043,,,,,,,,,,,,,,,,,,,,,,,
46.1752365,11.8315498,,Point,node/2258927057,bus_stop,platform,Transacqua - Isolabella,,,,,,,,Trentino Trasporti,,,,,,,,,,40045,,,,,,,,,,,,,,,,,,,,,,,
46.17479,11.8334,,Point,node/2258927059,bus_stop,platform,Transacqua - P.Za S.Marco,,,,,,,,Trentino Trasporti,,,,,,,,,,40042,,,,,,,,,,,,,,,,,,,,,,,
46.1724,11.83795,,Point,node/2258927061,bus_stop,platform,Transacqua - Via Bellavista,,,,,,,,Trentino Trasporti,,,,,,,,,,40046,,,,,,,,,,,,,,,,,,,,,,,
46.1733403,11.8295774,,Point,node/2258927063,bus_stop,platform,Transacqua - Via Delle Fonti,,,,,,,,Trentino Trasporti,,,,,,,,,,45578,,,,,,,,,,,,,,,,,,,,,,,
46.16887,11.82524,,Point,node/2258927064,bus_stop,platform,Transacqua - Via Navoi 66,,,,,,,,Trentino Trasporti,,,,,,,,,,40047,,,,,,,,,,,,,,,,,,,,,,,
46.17225,11.83379,,Point,node/2258927067,bus_stop,platform,Transacqua - Via S.Antonio,,,,,,,,Trentino Trasporti,,,,,,,,,,40044,,,,,,,,,,,,,,,,,,,,,,,
46.2229,11.80882,,Point,node/2258927070,bus_stop,platform,Valmesta Bivio Rif.Dismoni,,,,,,,,Trentino Trasporti,,,,,,,,,,40052,,,,,,,,,,,,,,,,,,,,,,,
46.22707,11.80873,,Point,node/2258927072,bus_stop,platform,Valmesta,,,,,,,,Trentino Trasporti,,,,,,,,,,5170,,,,,,,,,,,,,,,,,,,,,,,
46.19845,11.86715,,Point,node/2258927074,bus_stop,platform,Villa Welsperg/Val Canali,,,,,,,,Trentino Trasporti,,,,,,,,,,5153,,,,,,,,,,,,,,,,,,,,,,,
46.16486,11.75744,,Point,node/2258927078,bus_stop,platform,Zortea (Loc. Mureri),,,,,,,,Trentino Trasporti,,,,,,,,,,40012,,,,,,,,,,,,,,,,,,,,,,,
